"","EN[1]","EN[2]","EN[3]","EN[4]","EN[5]","N[1]","N[2]","N[3]","N[4]","N[5]","beta[1, 1, 1]","beta[2, 1, 1]","beta[3, 1, 1]","beta[1, 2, 1]","beta[2, 2, 1]","beta[3, 2, 1]","beta[1, 1, 2]","beta[2, 1, 2]","beta[3, 1, 2]","beta[1, 2, 2]","beta[2, 2, 2]","beta[3, 2, 2]","beta[1, 1, 3]","beta[2, 1, 3]","beta[3, 1, 3]","beta[1, 2, 3]","beta[2, 2, 3]","beta[3, 2, 3]","beta[1, 1, 4]","beta[2, 1, 4]","beta[3, 1, 4]","beta[1, 2, 4]","beta[2, 2, 4]","beta[3, 2, 4]","beta[1, 1, 5]","beta[2, 1, 5]","beta[3, 1, 5]","beta[1, 2, 5]","beta[2, 2, 5]","beta[3, 2, 5]","p[1]","p[2]","p[3]","p[4]","p[5]"
"124",1305.04809225165,1209.10053681745,1186.66987295362,954.771630709415,841.16983254805,1248,1150,1177,980,851,0.150452255520427,0.87604474302056,-0.387486665238676,-0.572230274766748,0.700798358507646,0,0.0467475795481044,0.432877527047306,-0.216568912651845,-0.624441976819855,1.75808462335014,0,-0.11954420662866,1.05218319804478,-0.431396233608458,-0.364618882154153,0.541780460678253,0,0.194220898168143,0.955245979600333,-0.763195999615541,-0.697955932042575,0.920427372702087,0,0.203870366288578,0.849778647955977,-0.396830538819545,-0.857681392870623,0.851665243451015,0,0.959077059844879,0.97099680418806,0.993723599229089,0.976728247750105,0.771751945648401
"125",1260.72294220432,1091.38397675044,1156.19599790322,967.516337138256,812.246205906811,1233,1018,1133,947,817,0.154422391553371,0.843000726020597,-0.387486665238676,-0.611935973974262,0.705552429151843,0,0.181265184973156,0.413852486103228,-0.319495463814181,-0.708529296377648,1.70035766432684,0,-0.13414345125321,1.05405548515432,-0.363688707997569,-0.380964641960249,0.499728206649687,0,0.248164578158445,0.921553241160725,-0.780661585418688,-0.638886513725374,0.794914044841893,0,0.23473034927784,0.851981608310123,-0.385046306792607,-0.911723524638158,0.891409215215251,0,0.954984423235758,0.948231445005701,0.98681938882694,0.967993239799313,0.657796865802321
"126",1250.04054625063,1085.94669644413,1151.71832153323,974.704161440279,809.793538025389,1310,1054,1096,945,821,0.126645001517182,0.889958412601447,-0.415532587547251,-0.61102429671268,0.696832331312765,0,0.122297410315827,0.564245318546035,-0.226205381079699,-0.708353840493049,1.68390915916139,0,-0.00268965654060734,1.08692229604432,-0.514459677756813,-0.403899480270101,0.579841732195778,0,0.205835653056147,0.955627302676218,-0.729970261307968,-0.659458159157729,0.873617280939746,0,0.342247265307608,0.908339860253491,-0.457819648514631,-0.812715861483824,0.657273501765381,0,0.94650792325808,0.968334773460392,0.985683017912132,0.963929391203631,0.58208493921106
"127",1322.28469727475,1033.88223784426,1137.64272688833,971.592624404754,864.309654355799,1305,1061,1146,918,798,0.133834269070379,0.936945267941146,-0.418492376510039,-0.606638299130232,0.743485159267302,0,0.123401802342343,0.536409909562818,-0.310566528131952,-0.708353840493049,1.52319328161234,0,-0.0344789207177029,1.08540626706431,-0.513304406444359,-0.428888489819464,0.627881128141312,0,0.215273265377766,0.8877955246798,-0.807802827223213,-0.684601064855547,0.93089426816472,0,0.306363071520352,0.899557520126193,-0.359986417629648,-0.762696728391194,0.696019048764831,0,0.940854894728402,0.981904057502256,0.972043483291553,0.953775851582537,0.567717939028112
"128",1317.13598380642,1023.28362542551,1251.67606527878,867.155947513181,823.054146737898,1282,1059,1245,828,853,0.10660846371501,0.993401719356272,-0.477730635255108,-0.573650789759184,0.710582555144973,0,0.0943117060707615,0.66021185878829,-0.289702376359702,-0.723462143578115,1.53929027135108,0,-0.189909226119567,1.1123505900408,-0.475563717134964,-0.333363322581094,0.627881128141312,0,0.242178611379086,0.881928706716512,-0.624641325382064,-0.75741343620031,0.821066221059955,0,0.25753691036052,0.8810923831978,-0.39341217725064,-0.801399978832043,0.67009372151829,0,0.95767741308571,0.989198937233586,0.958701944637888,0.941251125433947,0.583945349868694
"129",1304.89357748139,1024.71830840146,1266.44386472206,868.062740892524,845.256877754372,1292,1028,1234,855,867,0.114735271524191,0.972342375608661,-0.456555108305173,-0.615963250400403,0.740064234838037,0,0.104508668268854,0.558922313865266,-0.275834820112796,-0.710500709319002,1.50040070173424,0,-0.150463648144523,1.02019119891244,-0.430785549144887,-0.347817469314071,0.717574882520353,0,0.242178611379086,0.905211995722027,-0.585667470658869,-0.746277677326596,0.791732987406314,0,0.25753691036052,0.8810923831978,-0.401043006031916,-0.788902105618758,0.705752600316813,0,0.96071746993855,0.99101812094347,0.961885404970378,0.959160334417855,0.565390739347191
"130",1323.7922771975,939.68793656842,1204.29716722775,914.800437811925,835.949611926851,1331,1004,1165,887,825,0.056265037012067,0.979177372160705,-0.460186735185771,-0.592199053274624,0.731796516092073,0,0.143895923912772,0.528777451571648,-0.214064882291845,-0.793713388789403,1.48881772389882,0,-0.0710573181631136,1.00811293063381,-0.508151998465967,-0.383883252059586,0.670125590645632,0,0.196705411975002,0.996211543337263,-0.625079457228073,-0.681694249110332,0.75498154268312,0,0.274204982665868,0.897270096965657,-0.375617618291694,-0.798178280349068,0.701300933928641,0,0.974029399202436,0.989767707636641,0.976168697743109,0.882131902616801,0.520043626756938
"131",1324.56345633906,931.404829243511,1112.98438945372,923.031776755422,780.478746798722,1291,947,1160,868,814,0.117687753680213,0.996886582948303,-0.450793141209073,-0.558930740329351,0.702226363313714,0,0.156597501938556,0.666220952757647,-0.116087210550066,-0.746802804633087,1.29182025860876,0,-0.0869761502450863,0.964964431928667,-0.418358385720889,-0.443229757192704,0.599652799382706,0,0.188198916461647,0.991763434158509,-0.627118977834309,-0.644034802924345,0.660271991954039,0,0.282748011933194,0.932291332594127,-0.375617618291694,-0.857652059858973,0.678152025318811,0,0.961251021134628,0.975299121916543,0.96943282146757,0.921408672480038,0.508844626320588
"132",1353.73310480084,911.186855033802,1125.98693478664,851.121146188926,818.426526440793,1324,899,1102,851,843,0.143656495598529,0.950009347340986,-0.455956903175193,-0.547209038228186,0.711462737463758,0,0.10070680292634,0.884947027683847,-0.173321211495948,-0.771783356312332,1.30296317718707,0,-0.0361873947085621,0.964964431928667,-0.398447771148508,-0.442138093238227,0.638569138679351,0,0.186376990647877,1.00774619443559,-0.55989832764495,-0.733293497166477,0.688455041986299,0,0.284665480289257,0.946620907101448,-0.41302171586987,-0.811168428382967,0.680684396423953,0,0.967626521763397,0.931763564370643,0.962453909744311,0.918319728699263,0.581625034634694
"133",1378.88101852948,935.759003686067,1055.84402963179,858.114883113648,878.743440043485,1365,967,1037,829,910,0.113428477013826,0.881893004285311,-0.449049707380147,-0.573114359102276,0.750761419916991,0,0.0840431054117286,0.907172209010706,0.0467011839806299,-0.685734086650118,1.0729249625033,0,-0.0155506696877198,0.982827429995214,-0.398447771148508,-0.498935187714057,0.610984868869428,0,0.189613321837745,1.04408846475976,-0.585901449843044,-0.707416981069008,0.62569333464978,0,0.224537982219404,0.963215149172861,-0.41302171586987,-0.731040052047604,0.657372779647554,0,0.981604915701417,0.894741618719355,0.942634906151269,0.895129556585313,0.597038108681962
"134",1369.33340767539,914.523470160495,1035.97662991758,874.363588509438,895.433935434687,1414,947,1113,940,850,0.0725707580612442,0.920124726657527,-0.464804735620384,-0.575887066376953,0.747147975844136,0,0.0770833495748945,0.916175329731749,0.0338903764556374,-0.674402392465289,0.925169111491868,0,-0.0598390776080093,1.09082821173905,-0.436387167994304,-0.496826639451523,0.526501722675353,0,0.132045698060731,1.11489414880135,-0.504724156796684,-0.68447207459269,0.609918437529589,0,0.271362254228535,0.995025444939826,-0.512795024484452,-0.756263950492625,0.765554795138246,0,0.970529390430345,0.895959754827915,0.946533629847904,0.894386660446757,0.587138787856095
"135",1322.0779021462,991.441785824871,1045.28592338102,955.041549881955,831.813558554472,1430,961,1059,924,845,0.0725707580612442,0.951030974836918,-0.492504048924241,-0.585253201299436,0.724456771728258,0,0.0770833495748945,0.88960421151912,-0.0320744213595264,-0.595267962559703,0.932501135822074,0,0.00345673316380397,1.08055793754645,-0.533032077804107,-0.496826639451523,0.56376281949466,0,0.127407181038638,1.13885274665799,-0.597810500206454,-0.629263710531747,0.72535030645949,0,0.282914522836334,0.932115820937353,-0.44321906029541,-0.805451157156824,0.707029220195534,0,0.958144745456334,0.908772544909127,0.943183357480774,0.906660043453929,0.524116105412851
"136",1333.41020311424,1023.27358173619,1156.23445050355,944.345530040498,844.284554355484,1329,1000,1099,994,878,0.066107375682577,1.0450735220694,-0.445112907545871,-0.544629719619879,0.695124645323686,0,0.0775091317222881,0.768081732707652,-0.105514606559053,-0.583134137426416,1.01770538182379,0,0.0140937017243225,1.06990361005676,-0.497006131099089,-0.422773306625909,0.663781911288152,0,0.115090828361573,1.12867370981734,-0.666497018555429,-0.605821589832722,0.6035722321205,0,0.296196682877885,0.884501561103612,-0.44321906029541,-0.827144303120025,0.79305095353296,0,0.958144745456334,0.925600346397583,0.943820369958995,0.924937608148508,0.61745984568782
"137",1234.49430353196,1076.77933885764,1108.3059716806,941.632653998729,871.353842568454,1186,1064,1116,911,846,0.110016321224983,1.0392808496015,-0.421420788228939,-0.587586295170134,0.662466373971466,0,0.0517489927320216,0.912608191277397,-0.154110202586549,-0.540115713971929,1.05119039732007,0,0.0140937017243225,0.941330999526278,-0.518520233121488,-0.447339191547617,0.599260630993643,0,0.076928423548012,1.09978243261022,-0.487471471617474,-0.612604912930124,0.618452106492012,0,0.2876504476141,0.864207316380652,-0.432540049084613,-0.782800075238733,0.763878522979789,0,0.960147026138792,0.925600346397583,0.967231988392752,0.924114182747416,0.650549715379495
"138",1252.04154835403,1041.33779562569,1068.67573569926,1033.78503171193,868.545312379843,1225,994,1132,1023,875,0.132184239124115,1.06146840951327,-0.426990868032201,-0.587540676952282,0.676129068502304,0,0.0405552702450375,0.947220267609227,-0.00759512489445719,-0.532858437547071,0.871162072022477,0,-0.0213754694702545,0.959876924997811,-0.50412269022513,-0.485775585340534,0.60692982478755,0,0.125902439960512,0.9975402157222,-0.655516791854281,-0.529868974416527,0.657273865168953,0,0.233863119154317,0.992574825701539,-0.492055270867617,-0.782800075238733,0.756369053045452,0,0.93579165330619,0.972129944794817,0.963014345432791,0.874736164623629,0.726164711547135
"139",1279.5166784562,946.131780586739,995.308501519632,1060.94708620636,854.896738419519,1308,911,990,1017,881,0.0510550656389271,1.02390921886924,-0.426990868032201,-0.62575806078546,0.731389604575454,0,0.0448214562269378,0.986554915310711,-0.0907809049324125,-0.625197256368083,0.854344765678095,0,0.051856799997068,1.00705190532497,-0.395571569247888,-0.566574526151539,0.642417769907045,0,0.211685363645317,0.951175937460999,-0.718138021228058,-0.539582463329151,0.773655686624172,0,0.148845117331426,0.928979179052402,-0.46586135698282,-0.770469978187505,0.688035720558776,0,0.959528031189842,0.958514417501263,0.919466940687771,0.874736164623629,0.750215439252233
"140",1308.44005117054,915.309564667794,946.878493330066,1038.23333209136,902.481860598076,1300,914,954,1017,948,0.0510550656389271,1.06206507333708,-0.426990868032201,-0.509078060270027,0.642185038551388,0,0.0294366986097372,1.02142238871079,-0.0947527953634688,-0.650787240805261,0.817798995493851,0,0.0716010965341695,1.04231806207774,-0.39211442986317,-0.563730840771361,0.416443054699305,0,0.217306593791224,1.0544323911395,-0.709758841602596,-0.561223900541885,0.773655686624172,0,0.190974542252809,0.928979179052402,-0.533604292051603,-0.764781543189911,0.802661234690797,0,0.964144088515949,0.979373359279094,0.902335287551511,0.889343608717533,0.830432653054685
"141",1328.4610121396,842.702177767568,938.864722820247,851.304163057555,916.864471883368,1350,845,971,846,910,0.0731133749138292,1.0253494618883,-0.481629986563977,-0.510835592065212,0.659129248547501,0,0.087911780312694,0.978706015193714,-0.10307040560168,-0.760573855275088,0.944881730690563,0,0.0202186818661364,1.09282890570753,-0.421209691764544,-0.573119210986462,0.421200752326615,0,0.252437958619522,1.00799529688539,-0.695493464996999,-0.77821509028788,0.827760249120613,0,0.242572957754449,0.928979179052402,-0.570544476616622,-0.726339861196736,0.750934185316607,0,0.970464776619037,0.986998579338459,0.888547581184728,0.92801111026183,0.873317494107477
"142",1328.0516790408,904.093477851327,890.370873195837,824.409168932536,867.299830421209,1311,945,931,826,889,0.112551663186836,0.992047159310155,-0.451596304568133,-0.509902061534419,0.65790286772492,0,0.0538591482402274,0.875909961961904,-0.0687932491120072,-0.696718067945289,0.973472243510107,0,0.0190242153743987,1.14619219633659,-0.411469387065038,-0.63271965516433,0.454867966341966,0,0.21961262375206,0.958969614579062,-0.574318164125458,-0.814556036965109,0.839692012584145,0,0.229239027769203,0.907779544825077,-0.485676358074365,-0.747315901429221,0.665638158936064,0,0.940132042720998,0.957020435843815,0.906234636735176,0.873089005030969,0.835845162903647
"143",1274.59350681212,950.63741053441,957.971764928788,829.12848213613,906.683010677105,1264,962,1002,850,944,0.107329228972264,1.04906623538859,-0.430884289725463,-0.545200601827344,0.652155543182111,0,-0.00428970794865111,1.05412468620072,0.115132869806489,-0.671054998557346,1.07742896513172,0,-0.0178375345617857,1.15924017053828,-0.423427072832505,-0.551752939469488,0.414661609022909,0,0.21961262375206,0.928544720006815,-0.545348360346317,-0.806912065956659,0.834262799219211,0,0.229399350770118,0.891752345109355,-0.505495102093368,-0.728285242741705,0.729009217658346,0,0.924663631202797,0.930183131121016,0.866990542998125,0.843391194888258,0.848127788960297
"144",1335.55727698704,1056.63168960426,1090.07557017979,907.723899352799,855.657331450371,1384,990,1157,912,852,0.0367393877591599,0.976282758453374,-0.402337138576981,-0.500324578036359,0.653993865468209,0,0.0467170386636036,0.9686472262334,-0.0592062733361596,-0.586488664729434,1.16218333134217,0,-0.0184388562910142,1.13684238381109,-0.556308557981832,-0.441681331013966,0.507931728315063,0,0.228112813893064,0.983601678234113,-0.640811281676507,-0.722346034115311,0.850979647318548,0,0.271794412352804,0.896483359455496,-0.585850802868138,-0.813144899674192,0.791658588005403,0,0.893194675121162,0.908855926590999,0.908199326626727,0.893039794419737,0.772502357711653
"145",1416.74852483889,1070.30185742944,1187.42490248746,891.359589715866,888.459157222342,1419,1086,1231,853,906,0.0367393877591599,0.918776887500658,-0.40298667610997,-0.432666547490232,0.645337364868288,0,0.048237068078605,0.711954735411487,-0.105492938431216,-0.625721319258255,1.3568590080193,0,-0.0866212791607813,1.10296286329447,-0.536517253279744,-0.368019762822353,0.558451347433353,0,0.174079598095413,1.00523645144402,-0.538172574119172,-0.785293234297264,0.966972809586814,0,0.282171119877942,0.954457349836335,-0.565540540108426,-0.798216071806059,0.841485416498727,0,0.888488978767198,0.868472546077205,0.92966527435974,0.848692753506849,0.71980415562999
"146",1423.01274165119,1113.08199320156,1224.6117528379,848.649795855045,871.015881297202,1482,1097,1174,874,880,0.00588014158805469,0.870767328174773,-0.406371026552204,-0.455976780423253,0.672695924852826,0,0.0657345591598761,0.707785392845409,-0.0914892801283375,-0.591335835773494,1.37400381161287,0,-0.0300966576655506,1.00272560883455,-0.505997944233178,-0.364972180524301,0.662581754994334,0,0.221712790413706,0.910678610737347,-0.491998278664575,-0.762502522647282,0.772594159970328,0,0.24395468616183,1.03547084444212,-0.601079064898066,-0.824746291213317,0.8557600719928,0,0.930782604609718,0.893991335690212,0.945686259806389,0.848692753506849,0.67290662493182
"147",1488.22644834632,1071.03372638586,1179.7685011129,949.584449233738,910.559158199032,1503,1105,1157,936,941,-0.0395732104776468,0.938266820584841,-0.431362331833705,-0.401933550298455,0.663712650017563,0,0.0482046672375597,0.865808189180665,-0.190456240457446,-0.608971301974691,1.2986349294726,0,-0.0924391187256729,1.04288644239939,-0.455530150703301,-0.394003648996042,0.633244042483724,0,0.197204653391879,0.882343754777748,-0.495586232955379,-0.671444776608284,0.83477482593241,0,0.232560917290476,0.999292947930095,-0.600519267556262,-0.780347630938962,0.8557600719928,0,0.930782604609718,0.893991335690212,0.959868431213692,0.877343978834237,0.749986408053714
"148",1426.47697870118,1065.02099457192,1063.62297119196,914.91992311931,890.022415293781,1443,1056,1079,961,881,0.00918167053473259,1.02436538312365,-0.460922902216575,-0.421167248157993,0.64062312013089,0,0.0382466464436762,0.794966503458094,-0.126349863594981,-0.55144701023576,1.05265459062475,0,-0.0484119887170671,1.14316751432064,-0.416320863350698,-0.458226301242965,0.470939335115785,0,0.195675411986555,0.828377833841676,-0.524029233094805,-0.71533874474702,0.853430131229992,0,0.280123313178691,0.984963210751551,-0.539282283047748,-0.822608124913705,0.896170746019247,0,0.919538138336648,0.908554538904793,0.962751732608958,0.865448558555044,0.737870221787548
"149",1538.39384663121,1087.11691001435,1047.97438339968,923.199304341174,976.948149149354,1498,1093,1017,962,937,-0.0170110828906654,1.02436538312365,-0.473336153900203,-0.348779599286134,0.643809888763148,0,-0.012134526938036,0.821458752062782,-0.0442445806395034,-0.571322004164273,1.21352738495729,0,-0.0232527452193142,1.03836592834115,-0.357080506559843,-0.467183236398503,0.442035458802877,0,0.184173695185506,0.83993849735221,-0.488234700183011,-0.720418897608286,0.891402388170963,0,0.310479116661059,0.879958792999687,-0.572716721515183,-0.73132951334234,0.900059785749893,0,0.937175674690544,0.925239956479253,0.973582825459734,0.828931680127532,0.72710255699554
"150",1569.46029151076,930.050140439269,1024.64340448944,908.361609049593,1013.35959545706,1540,985,1064,910,1037,-0.0256606843721919,1.03352902093909,-0.474990215863915,-0.346434531005849,0.661404063885405,0,0.0244796471867145,0.738995019745571,-0.0279271996087678,-0.710386019800637,1.14760768632396,0,-0.0205765512231247,1.09965140285572,-0.437517890828086,-0.489590104212224,0.441488199534571,0,0.177220066818934,0.877191872056176,-0.490385716907951,-0.718563145580476,0.84243519148076,0,0.284365199191119,0.853994517396292,-0.544291855216578,-0.686645374952597,0.883479500628472,0,0.925518952614937,0.960313496750182,0.982594757010814,0.835774348663561,0.7010990190954
"151",1495.25981370766,946.371627600901,1073.28227979127,861.923460295869,1033.0922740361,1467,971,1078,817,1065,-0.0333926442405915,1.09785708198178,-0.48006418479136,-0.401215347740996,0.667616012664861,0,0.126441624092086,0.742768360175984,-0.174996346363559,-0.710386019800637,1.2151110005812,0,-0.0633337909005105,1.09965140285572,-0.503529383886242,-0.473566794350069,0.57642747700467,0,0.209551683516532,0.877191872056176,-0.551754864238839,-0.721903398311026,0.69258411373029,0,0.296693591209466,0.832810561332195,-0.596562671749153,-0.675831352261198,0.900832759268451,0,0.925518952614937,0.960365030917082,0.987985845642114,0.874734607053697,0.627148426191865
"152",1414.41084077288,931.927426865193,1049.08241723042,813.925603875483,1062.89332991787,1420,984,1097,811,1065,-0.0258211732635166,1.08354675405002,-0.454714548792766,-0.401215347740996,0.610994843865182,0,0.0964935122086845,0.700045030642336,-0.16129515991747,-0.714828430480687,1.17294156380085,0,-0.0501158001751068,1.06994815671142,-0.470097923144684,-0.505347962455645,0.610940666889389,0,0.233542325197929,0.864854050628044,-0.494310255917751,-0.82478673900838,0.832484352644259,0,0.296693591209466,0.864425010057517,-0.532285685235388,-0.664129693666492,0.934383071079919,0,0.932216015580474,0.95210388997167,0.99906158538969,0.940341770353429,0.620473873462167
"153",1403.08979468195,1021.31491456357,1065.91029637802,789.474560458177,1039.67913418986,1409,1049,1026,786,984,-0.00553584190291269,1.08066528937665,-0.426698309386086,-0.402923093205255,0.604196271888265,0,0.072231236072244,0.728394529996557,-0.180790519897497,-0.661039712341239,1.31521808092682,0,-0.00977617737381586,1.06994815671142,-0.532145762567019,-0.458592818420372,0.482826633268282,0,0.249757398249297,0.927844691390785,-0.542102779964072,-0.820806910781493,0.729064514068,0,0.242714681496284,0.843145598905077,-0.439742807406661,-0.612981993135678,0.779506164342419,0,0.898331190274572,0.951619170032862,0.998619065192802,0.915910519477358,0.626938560893727
"154",1405.57424369656,1134.38337334676,1035.81185902432,821.113584622973,999.379961700482,1421,1112,1023,777,969,-0.0926733711348194,1.08066528937665,-0.37595390620507,-0.373584952975271,0.573589770159511,0,0.0627766207287627,0.659184806092444,-0.29328156537086,-0.575247642451502,1.38417805956723,0,-0.0463162289112186,1.06994815671142,-0.376538404574326,-0.498681258020953,0.533751952963232,0,0.270276819799995,0.955667315060645,-0.58119304865444,-0.774698922418256,0.706896377290147,0,0.282894645273663,0.900495351451741,-0.548556826533797,-0.621597822293325,0.706222628438387,0,0.909603023857946,0.956288276739439,0.998482758115643,0.915910519477358,0.714538633295396
"155",1276.01656864943,1117.14973496525,1016.32861377126,827.932288695876,1039.96107268673,1353,1096,997,821,1053,-0.0506854899980464,1.03281108149299,-0.36645199453019,-0.474806887925857,0.578723800387747,0,0.0696159197442781,0.659184806092444,-0.251986957448864,-0.535392212680085,1.18011645938481,0,-0.0767542492954556,1.07372862560643,-0.435977290114601,-0.509914511082389,0.499779300350923,0,0.262520184343766,0.924061540095492,-0.598050825448969,-0.748843218069269,0.646274133340168,0,0.253495397221865,0.863443483143331,-0.473121471581373,-0.630662651229195,0.819595950539628,0,0.909603023857946,0.914035629875608,0.995690874175423,0.923256584333326,0.624005085729332
"156",1277.33724850113,1139.57043640682,996.306773628385,729.167887150329,993.535219120123,1305,1152,1005,773,1000,-0.0797471102518522,1.03281108149299,-0.319262776049443,-0.428990703986544,0.525504687259081,0,0.0886077369251969,0.631103132949027,-0.213530273832088,-0.552204524811986,1.31785902424699,0,-0.0838619443017641,1.07369839575078,-0.391667108208046,-0.530143885726332,0.501280787249477,0,0.262359518164367,0.925689811996293,-0.522164206658439,-0.8897871194671,0.694674280592758,0,0.238071916656608,0.933679012111564,-0.523666514906074,-0.630662651229195,0.71409096192387,0,0.919834733506093,0.914035629875608,0.999264545704349,0.869475132818283,0.69187770804122
"157",1293.26394074474,1155.11832008229,1043.40410398196,818.182966302871,936.65289829754,1306,1120,1033,818,952,-0.0598744985006445,1.03281108149299,-0.319262776049443,-0.446033039404163,0.56108584655642,0,0.0173733995976182,0.593546150057351,-0.0390843325327302,-0.574373657980938,1.44448128999087,0,-0.040709573296469,1.03079507533187,-0.461411462650326,-0.487010021522016,0.514877952358799,0,0.229740194455705,0.989607860462579,-0.584821000299753,-0.78558297206071,0.730647576963402,0,0.19824064004786,1.06789084681468,-0.523666514906074,-0.668703126201229,0.661252906004331,0,0.887100965881982,0.978216827497691,0.999561292725304,0.879309978413489,0.708006752390189
"158",1287.48287203206,1074.46780794018,1030.101089421,779.183595699321,819.530649113383,1325,1086,977,794,878,-0.0753506548164731,1.02639446845227,-0.315837563379603,-0.446033039404163,0.555825551816816,0,0.0370451437411083,0.74345725377516,-0.132790641670054,-0.617986464770561,1.34303741906054,0,-0.0396739898947038,1.03887355305982,-0.438709050602341,-0.487010021522016,0.455186810516593,0,0.21026269387825,1.0698400572895,-0.64141254829128,-0.848871900016721,0.775526059112488,0,0.222330652731784,1.10051675377117,-0.553973091223847,-0.805713851507859,0.670154841403321,0,0.875620981820738,0.985952439634836,0.996329996837598,0.912368488302181,0.648788145449734
"159",1306.10389104473,1001.58997572957,1005.55813314872,795.47143066033,880.518475101334,1265,1001,1010,845,872,-0.0435658593561497,1.0261328171874,-0.323820321970046,-0.467018949471264,0.595998215611191,0,0.0595267693654532,0.782042869150706,-0.132790641670054,-0.634882214885975,1.14207828302953,0,-0.0396739898947038,1.13831751866783,-0.438709050602341,-0.503114798572903,0.41380474870697,0,0.224840274458918,0.983891859113219,-0.599473573149309,-0.82947271760045,0.779407931863956,0,0.294728554076676,0.968285720330842,-0.551644304776505,-0.770780527878028,0.760264856547604,0,0.895218880298634,0.964043995744534,0.993544751567084,0.865577022708566,0.735136410091998
"160",1405.50825865374,949.390012595247,1028.60065715112,867.380467251259,970.935582071886,1384,965,1032,809,988,-0.0847290485663438,0.970262694874879,-0.323801626224372,-0.420848701292068,0.625050340538355,0,0.0436426477131305,0.916103339086616,-0.132790641670054,-0.704577428695947,1.2050742308847,0,-0.0890638383423566,1.13831751866783,-0.464573479576863,-0.517502642040941,0.58198986536947,0,0.235392391747959,0.948275896261663,-0.567831574338626,-0.744653465580918,0.784569159428483,0,0.251469577140853,0.9543756262198,-0.61999138759353,-0.673031313856521,0.760264856547604,0,0.917916370482102,0.980647251015427,0.995819804782659,0.884142845868917,0.742119277074736
"161",1448.08454837544,945.591379381728,1038.46208421944,901.449702114296,969.16034432574,1420,999,1093,914,975,-0.0326010387714891,0.968102128108817,-0.347775067960661,-0.378374267309827,0.611728658926892,0,0.0794586894284089,0.836329777139118,-0.212101133429553,-0.67318613266514,1.0642780802874,0,-0.0523974721445239,0.999329940289958,-0.487420770913475,-0.528337632286283,0.657291469695603,0,0.185723242875251,0.815978491631727,-0.597004497120921,-0.699415941011467,0.764282719883234,0,0.212406807543207,0.998864357250553,-0.614233787082061,-0.713623096109807,0.846509065990868,0,0.911211296118566,0.983970685891861,0.994476486121189,0.953425978471665,0.73728650286216
"162",1476.23958967955,1024.64780884606,1230.89422213588,858.772728446397,997.671473762455,1418,1001,1206,880,1029,-0.0326010387714891,1.00387187888086,-0.373271359312727,-0.354863158491265,0.607172490427087,0,0.0488841204900906,0.773845929287864,-0.195532417261048,-0.576623255954251,0.995548945864121,0,-0.0915611410999354,1.1398975703325,-0.62487790129941,-0.357408099289794,0.654031820812452,0,0.197294366768312,0.885648756447394,-0.576109953417663,-0.747531635467406,0.763105405424754,0,0.21205002630498,0.922494103484727,-0.620424946923332,-0.706740029561569,0.892714265282045,0,0.905492577811978,0.983906499281267,0.992584107962533,0.977735832633755,0.702497941735351
"163",1227.74739764453,1024.64780884606,1210.13274352559,942.861772575429,1022.78657304445,1314,1020,1213,944,1062,-0.0156077270888188,1.00439328713965,-0.331361197858771,-0.53918008880615,0.607172490427087,0,0.0879247626336452,0.773845929287864,-0.240216875159015,-0.576623255954251,0.995548945864121,0,-0.115483019826354,1.1398975703325,-0.514801389305033,-0.357408099289794,0.591461152300898,0,0.16989843263995,0.806393985066203,-0.537545167579156,-0.693508122869623,0.875863790908261,0,0.210902054707176,0.897858343312534,-0.581932373015642,-0.703793295882195,0.936752594230737,0,0.916963646040131,0.949154108818237,0.994334931371438,0.963951583635375,0.791925551918705
"164",1349.38656105326,1003.28810207727,1168.29900803732,982.079109595904,1007.90280716969,1326,971,1173,956,991,0.0233056343578225,1.00439328713965,-0.342470675634907,-0.412679131518816,0.571643968884089,0,0.0839436618191297,0.726763169566971,-0.208725606373491,-0.617887655298756,1.08045576948156,0,-0.159806891020815,1.16617561453648,-0.512344353488464,-0.373480737013476,0.512812635720549,0,0.142815891034666,0.861232360890847,-0.537545167579156,-0.608564447442676,0.748248185476435,0,0.210902054707176,0.967007528771863,-0.617266546203954,-0.651116468728772,0.795541932767683,0,0.889406600266544,0.961342173075141,0.994758859256057,0.95568454308305,0.805460057989196
"165",1374.45718843574,959.818851001495,1139.83350730602,1053.17148861003,984.833311799192,1464,967,1110,1049,965,-0.00183262965441088,1.02993528497747,-0.351907216918987,-0.418838106436931,0.599091565063108,0,0.074593647440407,0.808903303420249,-0.03967395555067,-0.6603046258441,1.07274853594199,0,-0.114188415488729,1.0756048609275,-0.493400146267499,-0.389072610298926,0.471166692823667,0,0.112879190488323,0.880865561808018,-0.544116840674473,-0.538674956168654,0.748248185476435,0,0.235162102760189,0.980927709756828,-0.598681906274614,-0.646002496628851,0.729963643620219,0,0.795925023809509,0.959511166018044,0.990818851496597,0.966890882158695,0.80690644640486
