"site","cid","burn","east","north","ucid","dist","het3","het6","het8","tpi","slope","elev","max.ht","avg.ht","n","shrubs_n","gt25_n"
"InitialPointBurn",104,1,542166.125565096,4803991.58749897,103104,74.3303437346661,42.4524078369141,0.235197171568871,0.0018124709604308,0.0153742507100105,2.58802843093872,842.61279296875,0.51971435546875,0.0336968190968037,25,25,25
"InitialPointBurn",384,1,542166.125565096,4803941.58749897,103384,50.9901951351288,5.1237211227417,0.0441840700805187,0.000354453979525715,0.00217831414192915,2.02300429344177,843.387939453125,0.2708740234375,0.0192882139235735,1,1,1
"InitialPointBurn",490,1,542136.125565097,4803921.58749897,103490,22.3606797748938,171.783752441406,0.544532060623169,0.00372483721002936,-0.0256496202200651,2.59727668762207,842.371459960938,1.05364990234375,0.106637805700302,0,0,0
"InitialPointBurn",80,1,542186.125565096,4803996.58749897,10380,94.8683298028057,2.65887880325317,0.0771030262112617,0.000625568791292608,3.03666656691348e-05,2.18106842041016,843.000671386719,0.3035888671875,0.0301064196974039,38,38,17
"InitialPointBurn",19,1,542161.125565096,4804006.58749897,10319,76.1577310587461,330.259521484375,1.26522886753082,0.0123091256245971,-0.0126202600076795,3.19317388534546,841.455200195312,1.39727783203125,0.150328770279884,22,22,17
"InitialPointBurn",503,1,542201.125565097,4803921.58749897,103503,85.5862138434517,775.513366699219,4.63887357711792,0.0541440583765507,-0.0348791070282459,2.00064969062805,841.461791992188,1.6243896484375,0.336219668388367,0,0,0
"InitialPointBurn",345,1,542111.125565095,4803946.58749897,103345,11.1803398861453,4.6820969581604,0.132144168019295,0.000936804339289665,0.0573017783463001,1.32479393482208,843.568054199219,0.49053955078125,0.0317023545503616,12,12,6
"InitialPointBurn",336,1,542206.125565097,4803951.58749897,103336,92.1954445728405,815.491455078125,2.7579345703125,0.0206015612930059,0.00905502121895552,2.10120987892151,842.304992675781,1.69317626953125,0.537468612194061,0,0,0
"InitialPointBurn",167,1,542201.125565096,4803981.58749897,103167,98.6154146153052,0.346161723136902,0.0201864633709192,0.00018751755123958,0.00264509278349578,0.755320727825165,843.775329589844,0.11541748046875,0.00907849986106157,16,16,16
"InitialPointBurn",9,1,542111.125565097,4804006.58749897,1039,30.0000000011642,445.630706787109,2.1428861618042,0.0185433588922024,0.00350148044526577,1.69029831886292,842.545532226562,1.297607421875,0.210191369056702,0,0,0
"InitialPointBurn",154,1,542136.125565096,4803981.58749897,103154,42.7200187249526,1.418248295784,0.0310633406043053,0.000250608864007518,0.0420583598315716,1.33155822753906,843.727294921875,0.09808349609375,0.00875178910791874,0,0,0
"InitialPointBurn",99,1,542141.125565096,4803991.58749897,10399,51.4781507028658,14.0422620773315,0.0971836075186729,0.000630775175523013,0.0372281782329082,0.645805895328522,843.820739746094,0.38580322265625,0.0325731411576271,22,22,8
"InitialPointBurn",117,1,542096.125565097,4803986.58749897,103117,11.1803398869783,8.04852676391602,0.106821373105049,0.000662932172417641,0.015588978305459,3.1761908531189,842.039245605469,0.29718017578125,0.0151302013546228,31,31,10
"InitialPointBurn",448,1,542206.125565097,4803931.58749897,103448,90.0000000001164,600.009826660156,2.48040580749512,0.0200062599033117,0.0388870984315872,3.13571047782898,840.371276855469,1.3331298828125,0.368994683027267,18,18,11
"InitialPointBurn",178,1,542116.125565097,4803976.58749897,103178,22.3606797732278,327.714538574219,1.01277780532837,0.00691165076568723,0.0736288949847221,3.21540498733521,843.164733886719,1.03704833984375,0.320006608963013,0,0,0
"InitialPointBurn",498,1,542176.125565097,4803921.58749897,103498,60.827625302408,845.248046875,2.57157945632935,0.0262066330760717,-0.00111060461495072,0.909361779689789,841.190002441406,1.47161865234375,0.231417506933212,19,19,12
"InitialPointBurn",88,1,542086.125565096,4803991.58749897,10388,11.1803398878113,904.02099609375,5.96744537353516,0.0690266713500023,-0.0445880517363548,2.62716150283813,840.763671875,1.57708740234375,0.414705067873001,89,89,5
"InitialPointBurn",370,0,542096.125565096,4803941.58749897,103370,-15.8113883004001,541.556030273438,1.12905406951904,0.00932621397078037,-0.0241868291050196,0.474581211805344,843.680847167969,1.161865234375,0.171297565102577,48,48,8
"InitialPointBurn",337,0,542071.125565096,4803946.58749897,103337,-39.9999999996508,995.582214355469,1.15066015720367,0.0115431295707822,0.000463471544208005,2.15949511528015,842.867553710938,1.4522705078125,0.252480685710907,56,56,7
"InitialPointBurn",230,0,542096.125565097,4803966.58749897,103230,-15.0000000005821,105.74600982666,0.447916775941849,0.00293888198211789,0.00889012310653925,3.55239105224609,842.467651367188,0.95025634765625,0.0618291199207306,0,0,0
"InitialPointBurn",478,0,542076.125565096,4803921.58749897,103478,-43.0116263337245,1233.966796875,3.28329181671143,0.0326776802539825,-0.0419977605342865,3.55522751808167,840.135498046875,1.51361083984375,0.45821812748909,43,43,11
"InitialPointBurn",315,0,542101.125565096,4803951.58749897,103315,-11.1803398861453,1466.41906738281,4.28769159317017,0.0471930950880051,0.0162580832839012,2.6701717376709,841.549560546875,1.6466064453125,0.482630759477615,0,0,0
"InitialPointBurn",143,0,542081.125565097,4803981.58749897,103143,-11.1803398880716,315.108703613281,0.931449472904205,0.00654968805611134,0.0193025432527065,2.58083438873291,842.523376464844,1.1051025390625,0.150621563196182,58,58,8
"InitialPointBurn",227,0,542081.125565097,4803966.58749897,103227,-24.9999999985099,0.339105397462845,0.0149075808003545,0.000137983806780539,0.0220666043460369,2.41823554039001,842.890258789062,0.11865234375,0.00855585373938084,14,14,14
"InitialPointBurn",455,0,542101.125565097,4803926.58749897,103455,-22.3606797752061,586.867309570312,1.76909744739532,0.0140649303793907,0.02631332911551,2.33160829544067,842.623718261719,1.18450927734375,0.259541988372803,31,31,6
"InitialPointBurn",485,0,542111.125565097,4803921.58749897,103485,-22.3606797733319,386.316101074219,2.78704524040222,0.0291876085102558,-0.00485721509903669,2.79600691795349,840.405456542969,1.33636474609375,0.250707030296326,67,67,10
"InitialPointBurn",173,0,542091.125565096,4803976.58749897,103173,-11.1803398869783,652.716918945312,4.30802392959595,0.0471091233193874,-0.011907858774066,2.53426647186279,841.692993164062,1.4993896484375,0.366622507572174,0,0,0
"InitialPointBurn",424,0,542086.125565096,4803931.58749897,103424,-29.154759473348,36.7420654296875,0.15669858455658,0.000951360794715583,-0.0192923005670309,2.47736549377441,842.701599121094,0.3892822265625,0.060672003775835,0,0,0
"InitialPointBurn",400,0,542106.125565097,4803936.58749897,103400,-11.1803398866139,36.7774925231934,0.214988619089127,0.00176699261646718,0.0173934679478407,3.04980301856995,842.4140625,0.80419921875,0.051579475402832,111,111,20
"InitialPointBurn",430,0,542116.125565097,4803931.58749897,103430,-14.1421356226608,503.426971435547,1.75597155094147,0.0133272064849734,0.054653562605381,2.3222496509552,841.756286621094,1.24835205078125,0.331970870494843,62,62,34
"InitialPointBurn",58,0,542076.125565096,4803996.58749897,10358,-11.1803398878113,6.22244596481323,0.116038829088211,0.000848567462526262,-0.00239251297898591,1.61411011219025,843.199096679688,0.53839111328125,0.0230516474694014,0,0,0
"InitialPointBurn",421,0,542071.125565097,4803931.58749897,103421,-42.7200187250616,344.10546875,1.30970752239227,0.00902741309255362,0.0218078121542931,1.612677693367,843.146850585938,1.04693603515625,0.188384026288986,0,0,0
"InitialPointBurn",252,0,542071.125565096,4803961.58749897,103252,-33.5410196617159,591.215209960938,2.33497262001038,0.0208474509418011,0.030435724183917,3.38419723510742,841.603881835938,1.51904296875,0.288299709558487,13,13,12
"InitialPointBurn",3,0,542081.125565096,4804006.58749897,1033,-11.1803398888526,1.45531237125397,0.0299701951444149,0.000233722661505453,0.0220972206443548,2.55458807945251,842.813171386719,0.1214599609375,0.0102902632206678,29,29,4
"InitialPointBurn",340,0,542086.125565097,4803946.58749897,103340,-24.9999999984866,62.939510345459,0.303656756877899,0.00223495112732053,0.0269708205014467,2.473708152771,842.700256347656,0.50482177734375,0.0224779713898897,65,65,9
"InitialPointBurn",112,0,542071.125565096,4803986.58749897,103112,-15.8113883013573,0.879081606864929,0.0130000654608011,0.00012337407679297,0.000583076674956828,0.897825360298157,843.444946289062,0.09552001953125,0.0101643055677414,138,138,5
"InitialPointBurn",285,0,542091.125565096,4803956.58749897,103285,-22.3606797739566,498.040832519531,0.976834952831268,0.00834181997925043,-0.0257171988487244,3.63024854660034,840.870300292969,1.29376220703125,0.182811379432678,0,0,0
"InitialPointBurn",480,0,542091.125565095,4803921.58749897,103480,-32.015621188546,905.359741210938,3.40781140327454,0.0400521606206894,-0.0340269170701504,2.14376044273376,841.534606933594,1.76800537109375,0.220920786261559,0,0,0
"LowerDryCreek",261,1,566854.31852541,4837688.06344552,104261,2148.5868137938,54.4898147583008,0.334892332553864,0.00260129617527127,-0.153968274593353,34.7498474121094,1089.4365234375,0.907958984375,0.0882378444075584,9,9,1
"LowerDryCreek",728,1,566789.318525411,4837628.06344552,104728,2075.70191732146,283.126678466797,0.489420652389526,0.00337813864462078,0.031344510614872,19.760368347168,1119.06860351562,1.1793212890625,0.316265165805817,32,32,5
"LowerDryCreek",859,1,566844.318525411,4837613.06344552,104859,2073.33164704725,373.265930175781,0.849118828773499,0.00714915804564953,0.139681681990623,11.173620223999,1130.28723144531,1.0633544921875,0.234139785170555,0,0,0
"LowerDryCreek",532,1,566809.318525411,4837653.06344552,104532,2104.38407213166,564.431335449219,2.19860053062439,0.0234624091535807,0.127858936786652,33.5964126586914,1109.11206054688,1.82666015625,0.470794528722763,2,3,1
"LowerDryCreek",430,1,566899.318525411,4837668.06344552,104430,2140.14647574921,343.686798095703,0.771829843521118,0.00629893923178315,-0.0120542487129569,29.275505065918,1109.24035644531,1.281982421875,0.163699299097061,6,7,1
"LowerDryCreek",742,1,566859.31852541,4837628.06344552,104742,2091.47868009419,438.462677001953,1.07844650745392,0.00860913656651974,0.150261715054512,20.2545890808105,1127.67785644531,1.2803955078125,0.383386015892029,5,5,5
"LowerDryCreek",498,1,566839.31852541,4837658.06344552,104498,2115.93490635113,25.2344131469727,0.312133938074112,0.00242356420494616,-0.0171773042529821,36.0214920043945,1107.7080078125,0.5445556640625,0.140420258045197,0,1,0
"LowerDryCreek",1054,1,566819.318525411,4837588.06344552,1041054,2043.21785449054,430.515106201172,1.38407778739929,0.010822189040482,-0.18000628054142,12.8361721038818,1130.46252441406,1.255126953125,0.314928144216537,0,1,0
"LowerDryCreek",635,1,566924.31852541,4837643.06344552,104635,2122.55093285975,291.28662109375,0.642831146717072,0.00480703683570027,0.127034425735474,29.0111026763916,1122.76647949219,0.94970703125,0.109350718557835,1,1,0
"LowerDryCreek",830,1,566899.318525411,4837618.06344552,104830,2091.83114635237,48.9871025085449,0.150862395763397,0.00111357134301215,0.252978771924973,9.26151371002197,1133.61865234375,0.79833984375,0.0660662055015564,0,0,0
"LowerDryCreek",512,1,566909.31852541,4837658.06344552,104512,2133.05535503344,154.103713989258,0.682500243186951,0.00479542184621096,0.0227513834834099,30.9276676177979,1114.62548828125,0.9722900390625,0.107509896159172,4,5,4
"LowerDryCreek",192,1,566909.31852541,4837698.06344552,104192,2171.70455216207,34.1315536499023,0.440144181251526,0.00346875656396151,-0.00718388240784407,29.4432563781738,1092.09155273438,0.583984375,0.0860782712697983,24,24,5
"LowerDryCreek",814,1,566819.318525411,4837618.06344552,104814,2072.44320467466,179.664169311523,0.512490153312683,0.00333093898370862,0.204783722758293,15.0362434387207,1126.720703125,0.827880859375,0.139756187796593,0,3,0
"LowerDryCreek",732,1,566809.318525411,4837628.06344552,104732,2079.98140054995,377.636444091797,0.813591420650482,0.00536290090531111,0.0854505226016045,22.1532230377197,1121.90100097656,1.2174072265625,0.300871759653091,0,0,0
"LowerDryCreek",377,1,566834.31852541,4837673.06344552,104377,2129.40726529485,143.416717529297,0.52429324388504,0.00458984402939677,-0.0560022257268429,37.1635208129883,1096.00390625,0.9044189453125,0.115698724985123,2,2,2
"LowerDryCreek",450,1,566799.31852541,4837663.06344552,104450,2112.02133347966,134.520278930664,0.33183765411377,0.00323250982910395,0.0609241425991058,36.7221565246582,1102.55786132812,0.5946044921875,0.0766474828124046,1,2,1
"LowerDryCreek",668,1,566889.318525411,4837638.06344552,104668,2108.5903379844,207.488708496094,0.687861084938049,0.00543534755706787,-0.0484268665313721,26.1622142791748,1124.87451171875,1.0421142578125,0.151201203465462,0,1,0
"LowerDryCreek",269,1,566894.31852541,4837688.06344552,104269,2158.23855273808,302.594177246094,0.538922369480133,0.00372329261153936,0.0391915366053581,29.2741756439209,1097.9775390625,1.172607421875,0.155158579349518,8,8,4
"LowerDryCreek",196,1,566929.31852541,4837698.06344552,104196,2176.89798542407,100.767036437988,1.06855726242065,0.00994529295712709,0.00710265757516026,28.9188194274902,1092.23999023438,1.6072998046875,0.176778495311737,16,21,2
"LowerDryCreek",935,1,566824.318525411,4837603.06344552,104935,2058.96237532859,801.06689453125,1.85741341114044,0.015587642788887,0.0376110561192036,8.48660564422607,1129.35241699219,1.840576171875,0.35619992017746,2,2,2
"LowerDryCreek",931,1,566804.31852541,4837603.06344552,104931,2054.4930970817,283.782501220703,0.779340445995331,0.005096644628793,-0.0473962761461735,10.6204996109009,1127.03015136719,0.9246826171875,0.247062683105469,3,3,2
"LowerDryCreek",717,1,566934.318525411,4837633.06344552,104717,2115.63717885501,87.9366073608398,0.437732070684433,0.00351463141851127,0.113309539854527,22.2850761413574,1127.01586914062,1.00927734375,0.102319911122322,3,3,3
"LowerDryCreek",625,1,566874.318525411,4837643.06344552,104625,2109.68291928485,149.322006225586,0.446794003248215,0.00373915932141244,-0.122143872082233,28.6663913726807,1121.03649902344,0.9769287109375,0.061372809112072,0,1,0
"LowerDryCreek",746,1,566879.318525411,4837628.06344552,104746,2096.39386718036,108.972633361816,0.460148096084595,0.00308071472682059,0.0918952971696854,24.4386043548584,1129.15185546875,0.94189453125,0.107823185622692,2,2,2
"LowerDryCreek",1091,1,566804.318525411,4837583.06344552,1041091,2034.98258686353,308.982635498047,1.05849707126617,0.00732107600197196,-0.0913020148873329,18.5337104797363,1131.41723632812,1.0809326171875,0.344442516565323,1,2,1
"LowerDryCreek",383,1,566864.318525409,4837673.06344552,104383,2136.36409984315,40.5509071350098,0.466964989900589,0.0040099248290062,-0.0677821338176727,35.3345680236816,1101.93249511719,0.71923828125,0.0784866064786911,14,15,9
"LowerDryCreek",656,1,566829.318525411,4837638.06344552,104656,2094.1825809263,170.350967407227,0.53105628490448,0.00340032414533198,0.0480514019727707,29.7708835601807,1119.57971191406,1.13330078125,0.195317178964615,0,3,0
"LowerDryCreek",607,1,566784.31852541,4837643.06344552,104607,2089.33798681555,282.082550048828,0.436211258172989,0.00271605188027024,0.0629557892680168,24.8600120544434,1112.93627929688,1.3843994140625,0.197029605507851,4,7,2
"LowerDryCreek",650,1,566799.318525411,4837638.06344552,104650,2087.5881817692,253.32585144043,0.805365264415741,0.00561749190092087,0.132132232189178,23.0820789337158,1116.9296875,1.046142578125,0.135557308793068,0,0,0
"LowerDryCreek",314,1,566919.31852541,4837683.06344552,104314,2159.79789160279,28.1641597747803,0.435700476169586,0.00432489905506372,0.0609679818153381,27.3391990661621,1100.5849609375,1.53515625,0.0857797637581825,4,7,4
"LowerDryCreek",495,1,566824.31852541,4837658.06344552,104495,2112.54997458415,374.077972412109,1.09639227390289,0.0102209532633424,-0.012008897960186,36.6370544433594,1105.79675292969,1.23291015625,0.146262586116791,0,3,0
"LowerDryCreek",445,1,566774.31852541,4837663.06344552,104445,2106.90030417702,137.48258972168,0.691003262996674,0.00463324785232544,-0.0804693773388863,33.7737579345703,1100.16125488281,0.743408203125,0.0939096361398697,0,6,0
"LowerDryCreek",413,1,566814.318525411,4837668.06344552,104413,2120.11065398576,40.9329566955566,0.405213117599487,0.00348918652161956,-0.109852761030197,38.0617294311523,1097.66333007812,0.637451171875,0.0859555453062057,17,17,17
"LowerDryCreek",878,1,566939.31852541,4837613.06344552,104878,2097.7974067321,6.72468614578247,0.124679997563362,0.00087629648623988,0.113295756280422,7.51751804351807,1130.63891601562,0.48486328125,0.0574687607586384,10,11,9
"LowerDryCreek",793,1,566914.318525411,4837623.06344552,104793,2100.60529774927,67.6913528442383,0.313495010137558,0.00224445527419448,0.307396084070206,15.1700983047485,1132.2216796875,0.629150390625,0.0722248628735542,1,2,1
"LowerDryCreek",580,1,566849.318525411,4837648.06344552,104580,2108.52525189621,241.282012939453,0.879803895950317,0.00679649272933602,0.102519243955612,32.6301422119141,1116.10034179688,1.0303955078125,0.109036907553673,5,6,5
"LowerDryCreek",861,1,566859.318525411,4837613.06344552,104861,2076.92495084555,79.5375900268555,0.257764667272568,0.00182445766404271,0.250578463077545,10.1818704605103,1131.97192382812,0.563232421875,0.0737730041146278,2,7,2
"LowerDryCreek",549,1,566894.318525411,4837653.06344552,104549,2124.368159138,131.815414428711,0.480950385332108,0.00341847585514188,0.137100234627724,28.3590545654297,1117.91479492188,0.8802490234375,0.163009256124496,3,6,3
"LowerDryCreek",776,1,566834.31852541,4837623.06344552,104776,2080.72244873721,466.358062744141,0.70009171962738,0.00480162119492888,0.11133187264204,17.2009449005127,1126.85546875,1.0538330078125,0.271601498126984,0,1,0
"LowerDryCreek",387,1,566884.31852541,4837673.06344552,104387,2141.22295526313,19.3730602264404,0.406754434108734,0.00336797721683979,0.237530663609505,31.4614105224609,1106.57189941406,0.57763671875,0.127842038869858,16,18,14
"LowerDryCreek",266,1,566879.31852541,4837688.06344552,104266,2154.53719339652,31.0306262969971,0.31793087720871,0.00236829649657011,0.145224884152412,31.6239013671875,1096.68151855469,0.5771484375,0.0624098815023899,3,4,3
"LowerDryCreek",504,1,566869.318525411,4837658.06344552,104504,2123.00654579986,516.0546875,1.65799510478973,0.0196942687034607,0.0933705493807793,29.9291381835938,1112.75952148438,2.0682373046875,0.300303310155869,1,3,1
"LowerDryCreek",978,1,566844.31852541,4837598.06344552,104978,2058.75892245925,710.092041015625,1.53209543228149,0.0143281696364284,0.0074380892328918,7.12777853012085,1131.72241210938,1.49609375,0.4040507376194,0,0,0
"LowerDryCreek",699,1,566844.31852541,4837633.06344552,104699,2092.77133862474,390.469329833984,0.864105761051178,0.00663902051746845,0.260027974843979,26.2500553131104,1124.36474609375,1.3111572265625,0.245750963687897,0,0,0
"LowerDryCreek",875,1,566924.31852541,4837613.06344552,104875,2093.66683760699,457.716186523438,0.364685654640198,0.00643398519605398,0.15664841234684,7.36858797073364,1132.53649902344,0.2413330078125,0.0245486255735159,16,16,15
"LowerDryCreek",434,1,566919.31852541,4837668.06344552,104434,2145.32307933404,298.735778808594,1.29086315631866,0.00923023466020823,-0.160025328397751,28.7245693206787,1108.08508300781,1.063232421875,0.151989281177521,8,11,8
"LowerDryCreek",849,1,566794.31852541,4837613.06344552,104849,2062.09691236648,271.481475830078,0.909153938293457,0.00610462483018637,0.0836681500077248,14.8051023483276,1124.0400390625,0.9420166015625,0.155051797628403,6,6,6
"LowerDryCreek",461,1,566854.31852541,4837663.06344552,104461,2124.2800192058,59.349983215332,0.507936358451843,0.00415926240384579,0.00222996552474797,35.0752983093262,1106.80822753906,0.7174072265625,0.103438310325146,11,11,11
"LowerDryCreek",671,1,566904.318525411,4837638.06344552,104671,2112.44321728129,182.983932495117,0.919525265693665,0.00872556492686272,0.0893112048506737,26.83984375,1125.83032226562,1.4432373046875,0.183271363377571,23,25,13
"NorthHam",321,1,626547.891769199,4760230.11827538,105321,19.9999999990687,24.7238922119141,0.251381516456604,0.00151845184154809,-0.0116993533447385,0.928862571716309,918.135620117188,0.794921875,0.0338896624743938,0,0,0
