"uid","site","chm_max","area","plant_type_preds","prob_ARTR","ID","Class","Species","Ht_gt_25","notes","elev","TP","FP","FN","CID"
"SouthTrail_6002","SouthTrail",0.326171875,0.188380047038663,"ARTR",0.642,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"SouthTrail_5490","SouthTrail",1.5244140625,1.35120438798731,"ARTR",0.972,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"SouthTrail_5532","SouthTrail",0.3201904296875,0.245645077278823,"ARTR",0.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"SouthTrail_5564","SouthTrail",0.8408203125,0.391154581771843,"ARTR",0.994,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"SouthTrail_5579","SouthTrail",1.1971435546875,0.516949895469224,"ARTR",0.994,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"SouthTrail_5591","SouthTrail",0.4949951171875,0.297277482517529,"ARTR",0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"SouthTrail_5600","SouthTrail",0.4765625,0.301971337723444,"ARTR",0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"SouthTrail_5656","SouthTrail",0.3843994140625,0.267549734262502,"ARTR",0.768,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"SouthTrail_5693","SouthTrail",0.4378662109375,0.367059459600569,"ARTR",0.984,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"SouthTrail_5697","SouthTrail",0.14990234375,0.0503807102468272,"ARTR",0.838,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"SouthTrail_5736","SouthTrail",0.6976318359375,0.585793102552998,"ARTR",0.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"SouthTrail_5847","SouthTrail",0.9639892578125,0.713465957302105,"ARTR",0.994,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"SouthTrail_5860","SouthTrail",0.62255859375,0.453426391388348,"ARTR",0.996,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"SouthTrail_5876","SouthTrail",0.8966064453125,0.606446063418844,"ARTR",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"SouthTrail_5883","SouthTrail",0.6636962890625,0.402106910270959,"ARTR",0.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"SouthTrail_5940","SouthTrail",0.5894775390625,0.387712422005279,"ARTR",0.814,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"SouthTrail_5944","SouthTrail",0.47900390625,0.348596963689488,"ARTR",0.932,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
