"uid","site","chm_max","area","plant_type_preds","prob_ARTR","ID","Class","Species","Ht_gt_25","notes","elev","TP","FP","FN","CID"
"SodaNaturalArea2_6139","SodaNaturalArea2",0.149658203125,0.06472482686695,"ARTR",0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"SodaNaturalArea2_6153","SodaNaturalArea2",0.15673828125,0.0676502428741514,"ARTR",0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"SodaNaturalArea2_6164","SodaNaturalArea2",0.12353515625,0.0442469157515006,"ARTR",0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"SodaNaturalArea2_6222","SodaNaturalArea2",0.133056640625,0.0500977474930551,"ARTR",0.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"SodaNaturalArea2_6290","SodaNaturalArea2",0.1544189453125,0.0676502426686056,"ARTR",0.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"SodaNaturalArea2_6363","SodaNaturalArea2",0.1075439453125,0.032545252053751,"ARTR",0.418,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"SodaNaturalArea2_6516","SodaNaturalArea2",0.1202392578125,0.0398587916333781,"ARTR",0.454,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"SodaNaturalArea2_6568","SodaNaturalArea2",0.124755859375,0.0442469156023435,"ARTR",0.376,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"SodaNaturalArea2_6583","SodaNaturalArea2",0.1009521484375,0.0296198360392737,"ARTR",0.412,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"SodaNaturalArea2_5947","SodaNaturalArea2",0.1175537109375,0.0398587916406541,"ARTR",0.34,NA,NA,NA,NA,NA,NA,0,1,0,11
"SodaNaturalArea2_5950","SodaNaturalArea2",0.1234130859375,0.044246915516851,"ARTR",0.406,NA,NA,NA,NA,NA,NA,0,1,0,11
"SodaNaturalArea2_6007","SodaNaturalArea2",0.14208984375,0.0508291012502013,"ARTR",0.33,NA,NA,NA,NA,NA,NA,0,1,0,11
"SodaNaturalArea2_6048","SodaNaturalArea2",0.17626953125,0.0727697207767051,"ARTR",0.292,NA,NA,NA,NA,NA,NA,0,1,0,11
"SodaNaturalArea2_6082","SodaNaturalArea2",0.1007080078125,0.029619835981066,"ARTR",0.38,NA,NA,NA,NA,NA,NA,0,1,0,11
"SodaNaturalArea2_6101","SodaNaturalArea2",0.110595703125,0.0354706679863739,"ARTR",0.432,NA,NA,NA,NA,NA,NA,0,1,0,11
"SodaNaturalArea2_6118","SodaNaturalArea2",0.187744140625,0.0928819550535991,"ARTR",0.318,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"SodaNaturalArea2_6146","SodaNaturalArea2",0.103515625,0.0325452519464307,"ARTR",0.506,NA,NA,NA,NA,NA,NA,0,1,0,11
"SodaNaturalArea2_6164","SodaNaturalArea2",0.12353515625,0.0442469157515006,"ARTR",0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"SodaNaturalArea2_6188","SodaNaturalArea2",0.1285400390625,0.0471723313858092,"ARTR",0.304,NA,NA,NA,NA,NA,NA,0,1,0,11
"SodaNaturalArea2_6212","SodaNaturalArea2",0.1246337890625,0.0442469157060259,"ARTR",0.38,NA,NA,NA,NA,NA,NA,0,1,0,11
"SodaNaturalArea2_6269","SodaNaturalArea2",0.1246337890625,0.0442469156641891,"ARTR",0.35,NA,NA,NA,NA,NA,NA,0,1,0,11
"SodaNaturalArea2_6337","SodaNaturalArea2",0.109619140625,0.0354706677717331,"ARTR",0.43,NA,NA,NA,NA,NA,NA,0,1,0,11
"SodaNaturalArea2_6433","SodaNaturalArea2",0.1280517578125,0.0457096236623329,"ARTR",0.412,NA,NA,NA,NA,NA,NA,0,1,0,11
"SodaNaturalArea2_6448","SodaNaturalArea2",0.1055908203125,0.0325452520137333,"ARTR",0.446,NA,NA,NA,NA,NA,NA,0,1,0,11
"SodaNaturalArea2_6547","SodaNaturalArea2",0.11376953125,0.0354706677644572,"ARTR",0.33,NA,NA,NA,NA,NA,NA,0,1,0,11
"SodaNaturalArea2_6561","SodaNaturalArea2",0.108154296875,0.0325452521010448,"ARTR",0.416,NA,NA,NA,NA,NA,NA,0,1,0,11
"SodaNaturalArea2_6604","SodaNaturalArea2",0.1234130859375,0.106777680570303,"ARTR",0.308,NA,NA,NA,NA,NA,NA,0,1,0,11
"SodaNaturalArea2_6631","SodaNaturalArea2",0.120849609375,0.041321499786136,"ARTR",0.422,NA,NA,NA,NA,NA,NA,NA,NA,NA,38
"SodaNaturalArea2_5887","SodaNaturalArea2",0.347900390625,0.232936241720381,"ARTR",0.384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SodaNaturalArea2_5912","SodaNaturalArea2",0.104736328125,0.0325452520246472,"ARTR",0.384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SodaNaturalArea2_5981","SodaNaturalArea2",0.1177978515625,0.0398587918152771,"ARTR",0.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"SodaNaturalArea2_6077","SodaNaturalArea2",0.1026611328125,0.0325452518754901,"ARTR",0.378,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"SodaNaturalArea2_6083","SodaNaturalArea2",0.1358642578125,0.0530231632928917,"ARTR",0.298,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"SodaNaturalArea2_6166","SodaNaturalArea2",0.10302734375,0.0354706679754599,"ARTR",0.478,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
